Commentaire,Séance,Module,Polarité,Attitude,Attente,Présentation,Contenu,Design,Général,Communication,Structure,Anxiété,Colère,Ennui,Joie,Mécontentement,Confusion,Utilité,Intrinsèque,Accomplissement,Cout,Satisfaction,Gratitude,Sentiment,Aspect,Niveau
"Néanmoins, peut-être les Quizz auraient-ils gagné à balayer davantage l'intégralité d'un module (particulièrement dans les 4 premiers modules)",06/03/2019,troubles-spectre-autisme-diagnostic,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,2CS
"Je salue la qualités des intervenants (enseignants, chercheurs, familles...) et le contenu des modules. J'ai aimé l'alternance de vidéos (rythme de parole parfait) et de lectures. MOOC sérieux et très instructif. Les témoignages des familles sont éclairants en même temps que très touchants. Beaucoup de clairvoyance et de dignité chez ces parents. J'attends avec impatience les deux prochains MOOCs actuellement en préparation.Bravo à toute l'équipe !",06/03/2020,troubles-spectre-autisme-diagnostic,P,A,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
"Ce mooc est vraiment très complet, et d'une très grande qualité .J'y ai appris énormément et cela m'aidera grandement  dans ma pratique professionnelle.Les témoignages des parents sont d'une grande richesse et nous éclaire sur nos erreurs dans notre pratique quotidienne que souvent nous ne soupçonnons pas, cela nous permet d'évoluer dans notre savoir être et savoir faire.Des interventions claires avec des vidéos pour mieux comprendre.Je recommande vivement cette formation !!",09/04/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,2CS
"  Mooc très riche, j'ai découvert des outils que je ne vois pas en cours (Master neuropsychologie)  Merci beaucoup pour l'investissement des professionnels et des familles      ",12/01/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,2CS
"Cours très intéressant, j'ai apprécié la diversité des intervenants, les exemples en vidéo, l'avis des parents, les lectures pour approfondir. J'aurais aimé apprendre plus sur le diagnostic différentiel, notamment entre un TSA et les différentes formes de dyspraxie. Mais j'imagine que les concepteurs ont du faire une sélection des contenus. Un grand merci à tous ceux qui ont participé à la réalisation de ce MOOC!",07/02/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
" je n'ai pas apprécié la façon de la présentation des lectures de ""j'élève mon enfant pas comme les autres"" pages à l'horizontale, pas facile à lire. Certaine lectures sont en Anglais donc je n'ai pas pu les lire.Dommage qu'on ne sache pas dans les quizs où étaient mes erreurs.Merci",12/03/2019,troubles-spectre-autisme-diagnostic,N,A,NE,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,2CS
"J'ai trouvé votre formation très bien, très claire.Les intervenants sont au top",12/03/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
"Cours clair, très complet et formateur, mettant en perspective l’évolution des TSA depuis leur découverte jusqu'à aujourd'hui",16/04/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
"Mooc très riche et très bien construit, les apprentissages sont riches et étayés avec des lectures, des vidéos de séance. ",14/02/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
"Excellente formation, merci pour ces précieuses informations.",19/01/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,2CS
Merci :),03/01/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,J,CO,2CS
Merci !,15/01/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,J,CO,2CS
"Je vous remercie pour ce MOOC très bien réalisé qui m'a permis d'enrichir mes compétences théoriques et d'affiner ma réflexion clinique. Le support des vidéos est interactif notamment les vidéos cliniques ou de témoignage qui sont particulièrement fines et interessantes pour se représenter au mieux les  connaissances théoriques explicités par ailleurs.Si un MOOC pouvait être fait spécifiquement autour de la PEC dans chacun des différents domaines de développement d'un enfant-adulte avec TSA, ça serait top maintenant que le domaine du diagnostic est claire et complet ! A bientôt pour un prochain MOOC ensemble ! Encore merci à toute l'équipe.",31/05/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,2CS
"MOOC extrêmement enrichissant !! Je conseille vivement pour les professionnels formés ou pas encore qui s'intéressent aux TSA !! J'ai appris énormément de choses mais ce que je retiens particulièrement, c'est tout ce qui est dit concernant la place et l'importance du rôle des parents dans le diagnostic et la prise en charge de leur enfant !! Je suis monitrice-éducatrice accompagnant des enfants avec TSA et les parents m'apprennent énormément !! Dommage que tous les professionnels n'aient pas encore ce point de vue là en France...",02/06/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,2CS
J'ai beaucoup apprécié la construction de ce cours que j'ai trouvé riche en information mais également varié au niveau des sujets et des intervenants. Ce MOOC m'a permis de me questionner sur ma pratique professionnelle et sur mon approche du TSA. Il m'a également donné envie de continuer à apprendre sur le sujet que je trouve passionnant! Je le recommande vivement à tous les professionnels qui interviennent de près ou de loin avec les familles et les personnes atteintes de ce trouble. ,19/06/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,2CS
"Cours très complet et très riche. J'ai beaucoup appris, moi qui travaille avec des enfants autistes mais qui n'ai jamais eu de bases théoriques dans mes études (années 80). Maintenant que je vais travailler dans une plate-forme de diagnostic, je me sens plus armée. Merci aux différents intervenants pour toutes les données ainsi qu'aux parents pour leurs témoignages.",26/05/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,2CS
"La formation m'a permis d'approfondir mes connaissances et de découvrir d'autres choses très utiles. Les explications des formateurs étaient très claires. En plus, ils avait des supports et de la littérature  de cours que je vais utiliser dans mon travail. J'ai beaucoup apprécié les témoignage des familles. Félicitation et merci pour ce MOOC. Je ne manquerai pas de le recommander.",31/05/2020,troubles-spectre-autisme-diagnostic,P,A,NE,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,2CS
"Les intervenants sont clairs, intéressants. L'apport de lecture et de vidéos permet de faciliter la compréhension et de voir en pratique les différentes méthodes/outils expliqués en théorie. Le vocabulaire est adapté, facilitant la compréhension. Je suis ravie d'avoir pu suivre cette formation grâce à l'Université de Genève ! ",08/04/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
"Tout un monde confus qui s'est éclairé . Un vrai plaisir d'apprendre . Des connaissances faciles à acquérir car claires, bien présentées. Ces connaissances  changeront certainement mon regard sur certains adolescents présentant des troubles que j'avais du mal à discerner . Je conseillerai ce cours à mon équipe ",28/05/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,2CS
"Super ! MOOC vraiment complet qui permet d'étudier la progression de la reconnaissance de l'autisme, sa naissance et son évolution ainsi que la procédure de l'évaluation diagnostique. Avec l'appui de vidéos, de témoignages de parents et de power point ce MOOC est vraiment réussi et nous apporte beaucoup. ",20/04/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,2CS
"un super cours, très instructif, accessible et intéressant.Un grand merci à tous les intervenants.",13/04/2019,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
Le seul bémol réside dans les sous-titres qui présentent des fautes d'orthographe ou une mauvaise retranscription des propos. Je veux bien me charger des prochains sous-titres. ,13/04/2020,troubles-spectre-autisme-diagnostic,NE,A,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,2CS
"Une mise à niveau des connaissances générales et spécifiques très précise.  Une présentation claire et approfondie des informations. Une mine de ressources complémentaire. Je recommande ce mooc aux personnes concernées,  averties ou non, et celles intéressées par les TSA. Très riche...",05/04/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,2CS
"Ce fut un excellent voyage ! Des modules simples & bien expliqués, un parcours enrichissant pour tous ceux qui sont intéressés aux troubles du spectre de l'autisme, mais surtout, pour tous ceux qui interviennent au près des jeunes enfants. Merci aux professeurs, et à toute l'équipe !",06/08/2020,troubles-spectre-autisme-diagnostic,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,J,CO,2CS
"Je suis très contente d'avoir eu ce cours sur TSA. Même si j'ai suivi un cours sur la psychopathologie de l'enfant et adolescents, j'ai approfondi mes connaissances en rentrant en détails spécifiques concernant le TSA. Un grand merci pour l'équipe de cette formation. ",09/09/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,2CS
"Merci pour ce cours que j'ai suivi avec beaucoup d'intérêt, j'ai apprécié la clarté des exposés et l'illustration par des vignettes cliniques. Merci aussi aux familles pour leur partage sensible. Je me réjouis de suivre les prochains cours que vous mettrez en ligne. ",23/02/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,2CS
"Ce MOOC était très enrichissant. Les vidéos ainsi que le temps de parole et le script étaient vraiment bien.Les questions de validation sont à réellement décortiquer pour certaines, ca donne du fil à retordre parfois mais on est fier fait.Je conseille vivement.",08/04/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,2CS
"super Mooc , je suis très satisfaite de la qualité des explications . Je suis admirative du système Suisse qui est assez éloigné de ce qu on peut voir en France (même si on progresse un peu) . Je recommande ce MOOC a tous les professionnels Francais !!!!",22/04/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,2CS
"Merci pour ce cours, je pense maintenant être plus à l'aise sur les troubles du spectre autistique, je travaille dans un milieu avec les TSA et mon observation sera plus fine, je serai plus compétente dans l'accompagnement des enfants et leurs familles;",11/06/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,2CS
"Ce cours était au dessus de mes attentes. Il est très clair, complet, et je n'ai jamais autant compris l'autisme qu'avec ce cours. Je remercie cette excellente équipe et un grand respect aux parents qui ont bien voulu partager leurs expériences. Bravo.",08/02/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,2CS
Des cours d'une grande clarté menés par des professionnels de qualité. Les lectures incluses au sein des cours sont également très pertinentes. Je me sens chanceuse d'avoir pu bénéficier de tant de connaissances et de pistes sur le sujet ! ,02/04/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
"Cours très intéressant, fournissant assez d'éléments pour une bonne compréhension globale de la thématique. Un investissement certain est nécessaire pour en assurer la réussite. Bref, un MOOC engageant et très intéressant. Merci !",19/04/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
Très complet et bien articulé avec des exemples clairs et illustrés par des vidéos. J'aimerais beaucoup suivre un MOOC sur la prise en charge des TSA (surtout sur le plan langagier) pour compléter celui-ci. Merci pour ce cours!,18/04/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,2CS
"Ce Mooc était très intéressant, et m'a permis de développer mes connaissances sur le sujet (étudiante). Je serai ravie de pouvoir participer à un autre Mooc plus approfondit si cela est possible. Merci Cordialement Mélisande ",13/01/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,J,CO,2CS
"j'adore sa  et moi meme j'ai des different sorte de trouble de langage, dyslexi,dysothosographie, tsa ect :) et sa me permet de mieux me comprendre et travailelr dans le domaine que je travaille en tant que tes :)",04/06/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,J,CO,2CS
cours très complet j'ai énormément appris . Bravo à tous les intervenants qui sont très pédagogues et se complètent très bien. je suis sure que cette formation m'apportera beaucoup dans ma pratique au quotidien;,01/04/2020,troubles-spectre-autisme-diagnostic,P,A,NE,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,2CS
"Merci à toute l'équipe pour nous avoir transmis ce savoir. Je suis pleinement satisfaite de la qualité de ce mooc et, en tant que professionnelle, je suis réjouie d'avoir mis mes connaissances à jour. Merci ;) ",23/03/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,2CS
"Un grand merci pour ce MOOC bien structuré, montrant les outils diagnostiques, mais surtout l'importance de la relation parents-clinicien et le respect des parents en tant qu'expert de leur enfant. ",08/03/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,2CS
Cours très intéressant. Format très agréable à suivre. Il faudrait créer la suite sur les techniques d'interventions et les comparatifs entre les différentes prises en charges.Merci pour cet cours,05/10/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
"j'ai adoré ce cours, merci pour tous les intervenantes et intervenants, c'est tès bien fait et très pédagogique. pourrait on connaitre la musique qui accompagne les vidéos ? merci et à bientot.",11/08/2020,troubles-spectre-autisme-diagnostic,P,A,NE,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,2CS
"Excellent cours, je le recommande à toutes mes collègues au travail, il y a déjà une psychoéducatrice qui a décidé de s'inscrire.  Je suis vraiment contente. ",18/04/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,2CS
Un MOOC de très bonne qualité et vraiment en adéquation avec les questions que nous sommes amenées à nous poser lors de la démarche diagnostique ,12/09/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,2CS
Merci à l'équipe pour ce cours très intéressant et très bien structuré. Au plaisir de poursuivre avec vous dans votre prochain MOOC. Annick ,23/08/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
un grand merci pour la qualité de ce MOOC   j’espère qu'en tant que psychologue du développement je serai à la hauteur de cette formation ,23/04/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,2CS
"Vraiment intéressant, bien fait et très accessible. Ce cours m'a aidé en tant que maman d'un enfant nouvellement diagnostiqué TSA.",03/10/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,2CS
"je remercie toute personne qui a participé à l'élaboration de ce magnifique cour qu'est pleine d'informations, Merci ",13/06/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,2CS
cours complet- bien organisé -explicite- professionnalisant. j'ai eu tout ce dont j'avais besoin un grand merci à vous,08/04/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,2CS
Très intéressant et complet. Ravi de ce mooc de qualité. Il demande de l'investissement et en vaut la peine! Merci ,10/05/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
"Très satisfaite du contenu du mooc varié dans sa forme ( vidéo, témoignages, lectures....) et très approfondi.",10/07/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
Merci beaucoup pour ce cours fort intéressant !  C'était très complet et les enseignements sont de qualité.,26/04/2020,troubles-spectre-autisme-diagnostic,P,A,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
"Très complet, interessant et bien mené ! J'ai beaucoup apprécié la diversité des intervenants et supports.  ",21/04/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,2CS
"Etat des lieux clair, préconisations cliniques illustrées et présentées de manière très didactique.",30/03/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
Très intéressant. J'ai bien avancé sur ma connaissance des TSA et je recommande vivement le MOOC. ,04/10/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,2CS
Très bon cours et bien complet. Bonnes explications et le cours est très bien construit. Merci ! ,30/04/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,2CS
"Vraiment très intéressant, très professionnel, une aide sérieuse dans la pratique en libéral",18/02/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,2CS
"encore des cours passionnants, des vidéos très agréables et performantes.Un grand merci",09/07/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
"J'ai été gênée par la musique d'introduction,",03/03/2020,troubles-spectre-autisme-diagnostic,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,2CS
"très bon cours, adapté à la fois aux professionnels et au grand public",06/05/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,2CS
Ce cours est très bien construit et mérite largement le détour! ,02/05/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
Un MOOC d’excellente qualité et que je recommande vivement!,28/02/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,J,CO,2CS
Enseignements de qualité tant sur le fond que sur la forme,07/06/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
Merci beaucoup pour ce cours très complet et très riche!,22/04/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,2CS
Merci à vous pour ce cours d'une très grande qualité ! ,09/03/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,2CS
Cours et intervention bien documentés et référencés. ,16/09/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
MERCI POUR CES COURS très intéressant et instructifs,19/05/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
"Parents de TSA , j'ai trouvé la formation très bien",26/01/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,2CS
Merci infiniment pour ce cours très intéressant!,13/02/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
Cours très enrichissant et bien formulé. Merci! ,31/07/2020,troubles-spectre-autisme-diagnostic,P,A,NE,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,2CS
"Varié, structuré, exemplifié, valorisant. ",27/01/2020,troubles-spectre-autisme-diagnostic,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
