Commentaire,Séance,Module,Polarité,Attitude,Attente,Présentation,Contenu,Design,Général,Communication,Structure,Anxiété,Colère,Ennui,Joie,Mécontentement,Confusion,Utilité,Intrinsèque,Accomplissement,Cout,Satisfaction,Gratitude,Sentiment,Aspect,Niveau
de bonne qualité. ,"Apr 04, 2018",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Parfait !,"Feb 26, 2018",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Fantastique! ,"Jun 11, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
C'est super!,"Jun 01, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Très bien!!!,"Sep 04, 2019",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Parfait!!!!,"Jul 04, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
magnifique,"May 06, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Bon temps!,"Apr 29, 2018",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Formidable ,"Apr 22, 2017",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Brillant,"Aug 31, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
c'est bon,"Jul 29, 2019",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Excellent,"Dec 16, 2018",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Génial ! ,"Apr 05, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
très bon,"Sep 17, 2017",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Parfait,"Mar 07, 2017",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
super,"Sep 22, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Merci,"Jul 18, 2017",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
bravo,"Jan 23, 2017",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
Bien,"Jun 14, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
ok,"Apr 05, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Je le recommande vivement , c'est un cours complet et j'ai appris beaucoup de choses sur la France et le français ","May 08, 2020",etudier-en-france,P,NE,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"c'était ma première expérience d'étudier et suivre des cours en ligne. c''était pratique, souple et intéressante","Jun 11, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"  Au début, c'était très dur, mais maintenant je sens que mon français s'est beaucoup amélioré ! Merci beaucoup !  ","Oct 04, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,J,CO,1CP
C'était une bonne expérience culturelle. J'espère que vous préparez un autre cours comme cela. Merci pour tout.,"Apr 23, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Merci beaucoup! Je m'intéresse beaucoup. J'attends l'autre niveau ( avancée) impatiennement.Bien cordialement.,"Jul 17, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,1CP
Apprendre le français avec Coursera.org est ma nouvel expérience ce que je n'oublierai jamais. Merci beaucoup.,"Jul 22, 2017",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,1CP
J'ai vraiment apprécié le cours. Les enseignants sont les meilleurs dans la façon dont ils ont créé ce cours.,"Sep 24, 2020",etudier-en-france,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Merci à tous mes professeurs. J'ai beaucoup appris. J'ai hâte de poursuivre mes études avec vous (C1 et C2).,"May 04, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,1CP
"C'est un très bon cours, le niveau d’équilibre entre les explications (vidéos) et les exercices est parfait. ","May 01, 2020",etudier-en-france,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Ce cours m'a donné un meilleur connaissance de la grammaire française. La méthode est moderne et attractive.,"Feb 10, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Un superbe cours de français! J'ai adoré toutes les méthodes et j'ai beaucoup appris. Recommande fortement.,"May 11, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Très bon cours. J'ai beaucoup appris. Surtout sur la culture française et du vocabulaire. Je le recommande.,"Jul 10, 2017",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Un cours qui est très bien organisé avec des sujets intéressant et utile pour prépare un séjour en France. ,,etudier-en-france,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,1CP
"je vient de m'inscrire sur Coursera mais j'ai des difficulté a savoir  comment ca marche , svp aider moi !","Dec 09, 2016",etudier-en-france,NE,NE,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,J,CO,1CP
"Magnifique, j'ai appris beaucoup de conseils et je voudrais apprendre davantage et le mettre en pratique. ","Aug 05, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Il s'agit d'un cours très intéressant et instructif. Je remercie l'École Polytechnique pour leur travail.,"Apr 03, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"Je voudrais prendre un cours d'""orthographe et rédaction en français"". Pourvu que vous puissiez en faire.","Jan 10, 2018",etudier-en-france,NE,NE,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,CO,1CP
J'ai adoré le cours. Instructeurs très professionnels.  Contenu d'apprentissage très bon. Merci beaucoup,"Aug 30, 2019",etudier-en-france,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Le cours est excellent et intéressant.  J'ai beaucoup appris. Je vous remercie pour votre enseignement. ,"May 08, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
"très utile et très informé, beaucoup de matériaux pour vous aider à progresser sur la langue française.","Aug 04, 2017",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
Cette course est très intéressant. J'ai beaucoup aimé tous les choses qu'ils m'ont appris. Merci à tous.,"Mar 19, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
"La langue de Molière belle langue, je l'aimais depuis notre premier rencontre en 4 ème Année primaire. ","Nov 03, 2017",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Spectaculaire! Nous apprenons le français tandis que nous apprenons la culture et la vie françaises.,"May 29, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
"Je me suis bien amusé par ce cours, je voudrais remercier les professeur d'avoir simplifié ce cours.","May 17, 2020",etudier-en-france,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Merci beaucoup! Les professeurs sont magnifique! J'ai appris beaucoup de choses très intéressantes!,"Jul 16, 2020",etudier-en-france,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
J'aime beaucoup. J'espère qu'ils construisent le niveau suivant pour continuer à apprendre. Merci !,"May 01, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Le mieux cours de français qui m'ai ouvert les yeux.  Je doit essayer plus pour améliorer.  Merci!,"Apr 18, 2018",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Excellent course. Un cours complet qui couvre tous les aspects. Je recommande.,"Dec 16, 2018",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
C'est très très utile pour les personnes qui sont passionné pour apprendre la langue française.,"Apr 24, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,1CP
Je recommande fortement ce cours de six semaines à tous ceux qui veulent apprendre le français.,"Apr 17, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
C’est un course très intéressant. On peut apprendre ou réviser nombreux aspects du français,"Oct 17, 2017",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"Julie, Olivier, Isabelle, je vous remercie pour ce cours! Wow wow wow :) J'ai tout aimé!!","May 03, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Magnifique! C'est une expérience unique avec la langue. Les enseignants sont excellents!,"Aug 03, 2020",etudier-en-france,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Le cursus est intéressant et c'est bon à recevoir des commentaires des autres étudiants.,"May 10, 2020",etudier-en-france,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Le cours était fantastique et a aidé moi améliorer le niveau de langue.....Merci beaucoup ,"May 17, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,J,CO,1CP
Les professeurs sont le meilleur et leur méthodologies d'enseignement sont excellente.,"Jul 11, 2020",etudier-en-france,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
C'est très intéressant cours! Il y a beaucoup de vidéo et présentations interactive. ,"Jul 31, 2020",etudier-en-france,P,NE,NE,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"Sans doute, un excellent cours qui me permet apprendre nouveau outils par mon future","May 17, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,J,CO,1CP
Très bon et utile!! C'est comme on est dans la salle de cours avec les professeurs.,"Sep 29, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,1CP
Je suis vraiment content !!Merci beaucoup à tous les profs qui ont beaucoup m'aidé.,"Jan 08, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
c'est un cours très intéressant pour mieux comprendre et parler la langue française,"Oct 20, 2019",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,1CP
J'ai aimé bien le cours! Tout est très bien exprimé et j'ai appris beaucoup. Merci!,"Jul 27, 2019",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,1CP
C'est la première fois que je suive un cours de formation en ligne jusqu'à la fin.    ,"Feb 16, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Ce cours est complet!!  J'ai bien appris plusieurs choses et je vous recommande!!,"Aug 10, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Merci beaucoup pour vos travaux! C'est vraiment utile, magnifique et intéressant!","May 09, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,J,CO,1CP
Très bien organisé et le contenu est intéressant -- je le recommande fortement !,"Aug 20, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Un cours très intéressant! Les matériels sont aussi très utiles. Félicitations!,"Apr 19, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,1CP
"Merci beaucoup ç'est un bon cours, avec plus information importante et utile.","Jun 24, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
Ce cours me aide le mieux comprendre la lange francais.Merci beaucoup a vous!,"Jan 30, 2017",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,1CP
Très détaillé et facile á comprendre.,"Jun 21, 2017",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Félicitations et merci beaucoup pour le cours sans frais. J'ai aime 10/10. ,"May 11, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,1CP
C'est vraiment bien organisé et le contenu c'est très intéressant et utile.  ,"Apr 08, 2019",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,1CP
"J'ai bien aimé le cours, il est très clair et les activités sont variées.","Jun 06, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Très bien! J’ai appris beaucoup! Merci pour offrir ce cours gratuitement!,"May 16, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,1CP
C'est Vraiment un cours Magnifique Merci beaucoup pou vous POLYTECHNIQUE,"Aug 24, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Parfait! Le cours est tellement bon. Ça m'a aidé beaucoup. Merci à vous.,"Jul 13, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,J,CO,1CP
Merci beaucoup les profs! ce cours était très très effective pour moi!,,etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
C'est très claire le cours. C'est meilleur si plus de grammaire. Merci.,"Jul 05, 2020",etudier-en-france,P,A,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
Excellent!!! J'ai beaucoup appris. C'est bien au-delà de mes attentes!,"Jun 10, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
J'aime beaucoup le cours. Je pense qui on doit avoir une continuation ,"Aug 09, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
"J'ai aimé ce cours de français, j'ai appris beaucoup! C'était génial ","Sep 14, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Un excellent cours! Je le recommande vivement. J'ai beaucoup appris.,"May 28, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
"hyper utile, surtout pour les étudiants qui vont étudier en France ","Jul 20, 2018",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
Ce cours était vraiment fantastique - je le recommande à tous! :) ,"Sep 04, 2018",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Le cours m'a vraiment aidé à évoluer en français.  je recommande,"Jun 06, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
C'est une formation formidable je vous conseille de la suivre . ,"Jul 16, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
J'ai trop apprécié ce cours. Merci beaucoup ça ma vraiment aidée,"Jun 25, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,J,CO,1CP
"Excellent cours, surtout pour apprendre beaucoup de grammaire.","Jun 26, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
J'ai aimé cet cours. Merci ! Pouvait avoir le seconde module.,,etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Merci beaucoup. J'ai appris beaucoup de la langue française.,"Jul 06, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
J'ai appris beaucoup et les professeurs étaient magnifique.,"May 27, 2020",etudier-en-france,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,J,CO,1CP
Le cours a été très utile . Les professeurs sont excellents,"Jan 06, 2018",etudier-en-france,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,J,CO,1CP
"Chouette, ça me aide beaucoup de améliorer mon français!!","May 23, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
j'ai apprend très bien toutes les leçons dans ce cours,"Oct 05, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
J’aime étudier avec école polytechnique. Merci beaucoup!,"Sep 09, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,J,CO,1CP
"J'ai adoré, c'est très difficile, mais  c'est très bon!","Apr 22, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,J,CO,1CP
je l'ai beaucoup aimé et vous allez me manquer. Merci!,"May 03, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Merci pour cette expérience c'est très enrichissante. ,"Jun 27, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
"  c'était très intéressant, une très bonne expérience!  ","Jun 23, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Très bon choix pour améliorer le niveau de français.,"May 11, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
C'est un très bon cours et j'y ai appris BEAUCOUP ! ,"Jul 31, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"c'est un peu difficile pour moi, mais c'st très bon","Oct 21, 2017",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,J,CO,1CP
"Très, très bien! J'ai appris beaucoup, merci!!!","Jul 26, 2017",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,1CP
J'ai beaucoup appris sur la culture française!,"Aug 20, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"Excellent, J'ai vraiment aimé tout le contenu.","Aug 03, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Excellent et merci surtout pour l’opportunité.,"Jun 04, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Excellent cours! Merci à tous les professeurs!,"May 27, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Merci beaucoup pour ce très intéressant cours. ,"May 25, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,1CP
Je suis très contente d'avoir suivre ce cours. ,"Aug 30, 2018",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Appris beaucoup. Grand cours. Merci beaucoup.,"Jun 22, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
Ce cours est super! Merci beaucoup pour tous!,"May 23, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Très utile! J‘ai étudiée beaucoup! Merci!,"May 14, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,1CP
Ce cours m'a aidé à améliorer mon Français :),"Mar 27, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
superbe course de Français!!!!! Merci a tous!!,"Jun 28, 2018",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,CO,1CP
Excellent! J'ai beaucoup appris de français.,"Jul 26, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Le cours m'a aidé à améliorer mon français.,"May 19, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
Un grand merci à toute l'équipe pédagogique,"Dec 10, 2018",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
"Un cours bien complet, j'ai bien aimé cela. ","Nov 15, 2017",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Très bon cours avec de bonnes explications,"Aug 03, 2020",etudier-en-france,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"je l'aime beaucoup, il est très bon cours.","Jul 19, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
Excellent! Je vous remercie d'avoir eu l'opportunité d'améliorer mon Français dans cet environnement privilégié,"May 02, 2020",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,J,CO,1CP
"C'est formidable,, J'ai appris beaucoup","Aug 29, 2019",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Je comprends que la partie d'expression écrite ne peut pas être corrigée par un prof mais peut-être qu'elle peut avoir au moins un autocorrecteur. La partie que selon moi ait besoin d'améliorer c'est celle de prononciation/ expression oral: des explications sur la manière de prononcer m'ont manqué et globalement je ne l'ai pas trouvé utile.,,etudier-en-france,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,1CP
"  Les parties de compression, vocabulaire et grammatique sont très bons. le cours est magnifique et gratuit!","Aug 16, 2019",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"au premier vue j'ai pensé que c'est un cour ennuyeux , mais je vous promets que ce n'est pas le cas ici. c'est un cour amusant , éducative  et  qui ne prend pas beaucoup de vous temps, bref je vous le recommande.","Nov 09, 2019",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"C'est une très bonne expérience!!! Tout le monde doit suivre ce cours, informations détaillées et connaissance détaillée de français sont garantes ici.","Jul 24, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"  Définitivement à était très utile, je dois continuer à m'élever, mais cette course m'ai donnait une très bonne base. Je voudrais qu'il ait un B2, C1 course aussi.   ","May 30, 2018",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
c'était un très bon cours - particulièrement les parties sur la grammaire - et j'espère vraiment que bientôt ils feront un autre cours de niveau B2-C1 !,"Jul 13, 2020",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Le cours est très intéressant et je l’ai aimé beaucoup. ,"Sep 18, 2017",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Ce cours est excellent et sert non seulement pour apprendre le français mais aussi pour apprendre sur la culture française.,"Sep 19, 2017",etudier-en-france,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,1CP
j ai passé un moment excellent je suis très reconnaissante a tous ceux qui ont participé à la réussite de cette formation,"Jul 06, 2018",etudier-en-france,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,1CP
 les sujets sont trop nombreux en 6 semaines.,,etudier-en-france,N,NE,NE,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,J,CO,1CP
Le cours est très bien fait et je l'ai beaucoup aimé,"May 17, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
J'ai beaucoup amélioré mon français. Les professeurs sont super et je les ai très bien compris.,"May 09, 2020",etudier-en-france,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,1CP
 ce sont beaucoup de choses à faire,,etudier-en-france,N,NE,NE,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,CO,1CP
C'est très bien et les leçons sont très éducatifs ,"Sep 15, 2020",etudier-en-france,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
